QID,Prediction
Q12555,， 需要 检查 下
Q12556,清洗 节气门 后 问题 ， 需要 清洗 节气门
Q12557,大 保养 ， 。 需要 更换 更换 机油 ， ， 机滤 ， ， 空滤 ， ， 空调 滤芯 滤芯 ， ， 火花塞 ， ， 变速箱 油 油 ， 还 需要 需要 清洗 节气门 ， 。
Q12558,， 汽油 泵 浮子 问题 ， 建议 更换 滤芯 汽油 一起 滤芯 更换 ， ， 建议 检查 更换 油 ， 浮子 问题 ， ， 仪表 显示 内 续航 燃油 里程 表 ， 问题 。
Q12559,右 前门 前门 升降 开关 ， 。
Q12560,45000 更换 ， 传感器 问题 ， 需要 检查 检查一下 机油 凸轮轴 位置 传感器
Q12561,建议 检查 检查一下 。
Q12562,， 描述 情况 分析 建议 使用 诊断 电脑
Q12563,， 皮带 皮带 需要 需要 更换 六 万公里 万公里 更换 更换 一次 ， ， 八 万公里 万公里 更换 六 万公里
Q12564,吉利 新 进行 更换 去 修理厂 检查一下 检查一下 起动机 起动机 问题
Q12565,新车 车速 不要 选择 ， 档位 没有 ， 大 ， 正常 使用
Q12566,更换 换 机油 一组 火花塞
Q12567,极护 ， 750 0 公里 ， 机油 用磁护 机油 。
Q12568,建议 更换 一下 。
Q12569,右 前轮 后轮 传感器 线路 ， 问题 ， 建议 先 检查 检查 轮速 传感器 数据 ， 需要 检查 下 轮速 传感器 盘 ， 问题 ， 建议 先 电脑 检测 一下 ， 做下 四轮 定位 ， ， 故障码 提示 ， 建议 先 电脑 读取 故障码 ， 看 一下 故障码 ， 建议 先 电脑 读取 故障码 ， 建议 先 电脑 读取 故障码 ， 建议 先 电脑 读取 故障码 ， 建议 先 电脑 读取 故障码 ， 建议 先 电脑 读取 故障码 ， 建议 先 做 四轮 定位 。
Q12570,检查 发动机 电路图 控制器
Q12571,， 需要 更换 更换 新 总成 总成
Q12572,分析 建议 检查 检查 汽油 压力 滤 ， 总成 。
Q12573,两个 面 面 400 左右 元 。
Q12574,， 需要 重新 匹配
Q12575,， 需要 检查 检测 空调 下 压力 氟 ， 是否 看看 缺 是否 正常 关闭 ！
Q12576,， 描述 情况 分析 建议 检查
Q12577,这种 情况 电子 助力 泵 问题 电脑 版 问题 。
Q12578,检查一下 刹车 分配阀 分配阀 ， 排 空气
Q12579,这种 情况 情况 没有 问题 ， 导致 主要 原因 导航 本身 程序 内部 问题 问题
Q12580,自动 关闭 1 . 情况 下 会 出现 这种 情况 ， 会 出现 这种 情况 ， 会 出现 这种 情况 ， 会 出现 这种 情况 ， 会 出现 这种 情况 ， 可能 会 会 影响 。
Q12581,碳罐 ， 电磁阀 。
Q12582,车主 朋友 ， 不 正常 上锁 。
Q12583,， 大修 发动机 后 单子 大修
Q12584,， 气泵 看 一下 。
Q12585,汽车 排气管 改 ， 排气管 试试 ， ， 车辆 现在 排放 不 达标 达标 ， 没有 问题 ， 。
Q12586,锐志 2.5 丰田 3.0 年份 排列 5 形式
Q12587,车主 建议 ， 7 7 8 万左右
Q12588,4s店 进行 维修 拆车件 周期 缺货 本来 找 外面 货 长 耐心 ， 等待 已经 。
Q12589,别克君威 花键 空气 。
Q12590,6 车管所 年 保单
Q12591,4cm ， 不会 影响 。
Q12592,， 门锁 后门 上面 有个 红色 儿童 打开 锁
Q12593,分析 建议 检查 检查 abs abs 系统
Q12594,轻微 渗油 ， ， 建议 4s店 先 维修 清洗 。
Q12595,， 轮胎 轮胎 受损 ， 不 正常 严重 ， 使用 正常 。
Q12596,时间 长 ， 需要 电脑 调整 。
Q12597,检查 下 鸡爪 垫 垫 是否 器
Q12598,08 线路 问题 ， 需要 检查 检查 线路
Q12599,原位 很 正常 正常
Q12600,先 做 匹配 一下 。
Q12601,外面 倒车灯 灯泡 泡
Q12602,电脑 检测 读取数据 水温 传感器 传感器 数据流
Q12603,看 一下 防盗 防盗 系统 模式 。
Q12604,6 缸 缸 涡轮 增压 N55 ， 点火 线圈 ， 都 没有 问题 ， ， 火花塞 ， 都 没有 问题 。
Q12605,。 自动 关闭 变速箱 油
Q12606,， 描述 情况 分析 建议 检查 检查 点火 开关 开关 问题
Q12607,风扇 继电器 插头 是否 正常 工作 运转 。
Q12608,， 需要 左边 来回 传动轴
Q12609,09 螺丝刀 ， 往外 小 拉锁 撬 孔 。
Q12610,捷豹 拆出来 ， 没有 问题
Q12611,两个 全喷 大概 400 左右 。
Q12612,车子 正常 零件 损坏 ， 需要 检查一下 去 修理厂 检查一下 检查一下
Q12613,起亚 这种 情况 情况 ， 建议 电脑 检测 ， ， 建议 先 专业 专用 电脑 电脑 ， 建议 先 电脑 检测 一下 。
Q12614,， 描述 情况 建议 建议 检查一下 清洗 一下 一下
Q12615,价格 ， ， 去 汽配城 汽配城 购买 ， 正厂 价格 件 ， 更换 850 左右 950
Q12616,， 描述 ， 这种 情况 ， ， 空调 压力 泵 还 需要 检查 修好 ， ， 描述 情况 分析 ， 描述 情况 分析 建议 检查 不客气
Q12617,， 钥匙 没有 锁
Q12618,检查 可能 油泵 油泵 问题
Q12619,建议 使用 粘度 磁护
Q12620,造成 ， 很大 建议 冲击 正确 操作 驾驶 习惯 地区 档位 没有 会 造成 一下 变速箱 油 ， 没有 影响 影响 ， ， 建议 不 正确 ， 没有 影响 影响
Q12621,， 描述 情况 分析 建议 检查一下 ， 是不是 发动机 积碳 ， 很 高兴 解答 ！
Q12622,车主 提供 图片 ， 很 高兴 解答
Q12623,座椅 下面 后面 。
Q12624,更换 机油 机油 ， 滤芯 ， ， 空滤 ， ， 清洗 一下 节气门 轮胎 ， ， 更换 变速箱 一下 油 ， ， 调换 胎压 一下
Q12625,这种 情况 可能 线路 ， 检查 线路
Q12626,， 需要 更换 换油 需要 更换 80 块钱 左右 。
Q12627,皇冠 ， 电子 扇 发动机舱 盒里 继电器
Q12628,发动机 异响 ， 建议 建议 发电机 皮带 皮带 拆 拆 试试 。
Q12629,， 具体 具体 需要 需要 看 看 发动机 车况 变速箱 ， 情况 价格 油耗 差不多 8 左右 ， ， 具体 看 一下 发动机 需要 变速箱 油 。
Q12630,2 年 、 旧 防冻液 防冻液 ， ， 没有 影响 。
Q12631,， 卡子 卡子 ， 锁 卡子 卡 锁 ， 解开 ，
Q12632,行车 记录仪 记录仪 没有 问题 。
Q12633,师傅 正 时 资料
Q12634,， 描述 情况 分析 ， 没有 问题 ，
Q12635,， 空调 压力 开关
Q12636,张紧 轮 放松 放松 拿下
Q12637,， 需要 更换 更换 ， 200 无法 做 行驶 四轮 定位 定位
Q12638,清洗 节气门 ， ， 喷油嘴 。
Q12639,刹车 分泵 偏软 ， ， 需要 检查 更换 刹车 刹车 总泵 总泵 。
Q12640,类似 减少 减少 发动机 作用 。
Q12641,， ， 只 需要 更换 做 机油 ， ， 机滤 ， 2 更换 、 刹车油 更换 4 防冻液 、 6 更换 、 空调 滤芯 助力 ， ， 轮胎 轮胎 ， ， 底盘 更换 ， 喷油嘴 ， 12 更换
Q12642,， 支持 格式 ， ， MPEG 加装 格式 不 ， 格式 DVD AVI
Q12643,这种 情况 情况 应该 天气 冷 ， 本身 存在 问题 。
Q12644,这种 情况 可能 线路 插头 是否 存在 故障 。
Q12645,线插 是否 好 。
Q12646,！ 描述 问诊 情况 ， 建议 更换 使用 链条
Q12647,车主 不 ， 应该 应该 火花塞 ， 问题
Q12648,更换 正厂 价格 三四百块 左右
Q12649,车辆 点火 线圈 线圈 ， ， 点火 线圈
Q12650,应该 刹车 总泵 问题 ， 需要 更换 不行 。
Q12651,码 ， 考虑 变速箱 右 驾驶室 半轴 前面 变形
Q12652,， 分动箱 油 ， ， 桥用 手动 变速箱 变速箱 油 。
Q12653,， 描述 情况 分析 建议 更换 加 压缩机
Q12654,去 修理厂 修理厂 看看
Q12655,燃油 添加剂 ， 很 高兴 解答
Q12656,， 正常 正常 现象 。
Q12657,可能 刹车片 刹车片 耐磨材料 边缘 不 有没有 均匀 ， 导致 刹车盘 摩擦 摩擦 导致 。
Q12658,， 需要 下载 汽车 大师
Q12659,需要 检查 重点 底盘 悬挂 螺丝 ， 是否 底盘 松动 螺丝 。
Q12660,检查 线路 制动 开关 ， 。
Q12661,具体 故障 现象 分析 来看 ， 建议 检查 线路 ， 轴承 问题 导致 。
Q12662,厂家 要求 检测仪 这款 专门 维修 维修 。
Q12663,需要 ， 寻找 专业 天线
Q12664,起亚 当时 kx5 车辆 中 车速 档位 档位 变换 ， ， 车速 当时 档位 ， 不会 影响
Q12665,， 描述 问诊 情况 ， 需要 检查 中修 发动机 大修
Q12666,检查一下 轮胎 是否 4 泥巴 钢圈 ， 有没有 问题 。
Q12667,3 离合器 问题 ， 建议 先 先 确定 故障
Q12668,风扇 这种 情况 。
Q12669,， 必须 拆 拆下 ， 内顶
Q12670,君威 压缩机 君威 继电器
Q12671,， 油耗 高 ， ， 油耗 增加 ， ， 建议 清洗 一下 窥视镜 。
Q12672,车子 三年 六 万公里 更换 ， 变速器 油 油 刹车油 。
Q12673,， ， 这种 情况 情况 需要 检查一下 电脑 转向 系统 角度 传感器 传感器 问题 。
Q12674,更换 方向机 方向机 总成
Q12675,这种 情况 重点 检查一下 线路 是否 正常 。
Q12676,清洗 清洗 三元催化 。
Q12677,， 日产 专修 上门服务 店 进行 打电话 咨询
Q12678,帕拉 火花塞 ， 正常 需要 5 使用 6 原厂 万公里 火花塞 。
Q12679,建议 清洗 一下 节气门 。
Q12680,需要 更换 做 四轮 定位
Q12681,， 描述 情况 分析 建议 检查 正 时 。
Q12682,变速箱 油 ， 更换 变速箱 油 。
Q12683,原厂 配件 ， 空气 流量计 ， 损坏 部件 。
Q12684,， 发电机 皮带 皮带 断 。
Q12685,检查 节气门 真空管 下面 插 没有
Q12686,先 漏 加点 这点
Q12687,钥匙 一键 打开 。
Q12688,， 透镜 ， 推荐 氙气灯 海拉
Q12689,， 离合器 ， 油压
Q12690,， 建议 检查 检查一下 发电机 发电机 线路
Q12691,检查一下 ， 钥匙 门 门 底座 继电器 主 继电器
Q12692,测量 这种 情况 ， ， 检查一下 观察 ， 点火 线圈 火花塞 点火 线圈 。
Q12693,检查 下 下 是否 是否 漏气
Q12694,车辆 没有 上 安装 ， 定位 数据
Q12695,检查 宝马车 主 驾驶 分开 ， ， 建议 检查 检查一下 主 主 冷暖 开关 转换 电机
Q12696,检查一下 检查一下 助力 转向 柱 十字 有没有 轴 问题
Q12697,检查 下 离合器 三件套 片
Q12698,， 描述 情况 分析 需要 进行 添加 。
Q12699,， 描述 情况 分析 属于 正常 现象 。
Q12700,需要 需要 平衡 轴 轴
Q12701,检查 描述 下 现象 ， 应该 检查 电源 继电器 主 都 保险丝 正常 大 不 保险丝
Q12702,， 怠速 不稳 ， 情况 节气门 ， 进气 进气 节气门 ， 阀门 问题 。
Q12703,， 描述 情况 ， 建议 检查 下 防盗 系统
Q12704,去 两瓶 网上 清洗剂 买 ， 出风口 空调 模式 滤清 ， 拆下来 清洗
Q12705,左右 灯 对调 对调 一下
Q12706,， 有没有 空调 制冷剂 压力 ， 正常 有没有 不 ， ， 空调 空调 压力表 测量 检测 下
Q12707,检查 下 三元催化 器
Q12708,主机 问题 ， 需要 需要 诊断 电脑 读取 一下
Q12709,单独 更换 ， 灯泡 ， 很 高兴 解答 ！
Q12710,， 描述 情况 分析 建议 更换 原厂 机油 。
Q12711,这种 情况 检查一下 可能 插头 有没有 问题 ， 需要 检查 线路 ， 问题
Q12712,， 描述 情况 分析 建议 检查 下 油门 踏板 踏板 位置 ， 很 高兴 解答
Q12713,1 . 情况 应该 是因为 车子 顶 起来 ， 很 高兴 解答
Q12714,1 200 0 块钱 左右 。
Q12715,检查 发动机 缸 压
Q12716,需要 检查 检查 火花塞 点火 点火 线圈 ，
Q12717,， 没有 问题 ，
Q12718,电瓶 电量 不足 ， 怠速 马达 。
Q12719,， 需要 进行 操作 。
Q12720,旁通 阀 电磁阀 是否 是否 漏气
Q12721,检查 检查 气门 油嘴 问题
Q12722,检查 发动机 保险丝 电脑板
Q12723,特拉卡 仪表 台 台 下面
Q12724,先 检查 温度 双区 电机 问题 翻板 ， 电机 工作 问题
Q12725,， 需要 检查 测量 空气 燃油泵 ， 压力 ， 电压 高 ， ， 。 需要 电脑 诊断 读取数据 流
Q12726,车型 ， 需要 需要 拆 拆 油箱 油箱 ，
Q12727,双离合 变速器 变速箱 技术 技术 不 建议 建议 购买 购买 15s ， 。
Q12728,试试 ， ， ， 别克 换个 4s店 u 维修 。
Q12729,5w 30 机油 。
Q12730,。 这种 情况 情况 建议 先 清洗 一下 节气门
Q12731,更换 变速箱 倒 上 ， 需要 检查 举升 起来 ， ， 需要 检查 长安之星 倒车灯 开关 。
Q12732,刹车 分泵 ， 固定 螺丝 ， 没紧 螺丝 ， 。
Q12733,！ 这种 情况 ， 建议 建议 检查 检查 空调 空调 系统 压力 散热 ， 不良 ， ， 散热 风扇 继电器
Q12734,3 万公里 更换 。
Q12735,， ， 空调 面板 控制面板 后面 问题
Q12736,6 ， 7 6 万公里 7 更换 万公里 一次
Q12737,刹车片 检查一下 厚度 刹车片 是否 正常 正常 ， 打磨 刹车片 刹车片
Q12738,日产 车子 顶 起来 。
Q12739,先 电脑 检测 检测 一下 冷媒 压力 压力 够不够
Q12740,， 建议 去 服务 店 接待 直接 更换
Q12741,4 切换 ， 重新 调整 。
Q12742,检查 检查 门锁 门锁 块 感应 开关
Q12743,737 情况 ， 车门 打开 声音 ， 有没有 这车 变化 还 ， 质保 期 ， 检查 s 店 店 检查 4 . 建议 去 去 修理厂 检查 ， 车门 ， 密封 不好 不好 造成 ， ， 情况 ， 建议 ， s 店 店 进行 维修 。
Q12744,发动机 ， 下 护板 护板 。
Q12745,引擎盖 ， 叶子 板 板 。
Q12746,， 检查 可能 传感器 传感器 感应 塞 传感器 坏 ， ， 更换 新 传感器 。
Q12747,排气管 排气管 堵塞 没有
Q12748,汽车 漏电 漏电 ， 情况 需要 检查 断开 电瓶 负极 正负极 ， 线 是否 负极 还 负极 线 ， 断开 电瓶 再 检查 再 检查 看看 主 驾驶 驾驶 方向盘 下面 下面 。
Q12749,火花塞 点火 问题 线圈 ， 问题 ， 应该 本来 发动机 四个 缺缸 缸 压
Q12750,1 . 需要 需要 分解 变速箱 变速箱 更换 。
Q12751,建议 检查 更换 发动机 机油 。
Q12752,， 大修 发动机 比较 大
Q12753,， 建议 声音 去 有点像 修理厂 检查一下 检查一下 看看 轮毂 轴承 轴承 坏 坏
Q12754,清洗 一下 节气门 节气门 ， 清洗 一下 一下 节气门 清洗 一下 节气门 体 ， 清洗 一下 节气门 清洗 一下 。
Q12755,车辆 调整 时间 长
Q12756,建议 清洗 清洗 节气门 ， ， 更换 更换 火花塞
Q12757,正 时 时 安装 到位 。
Q12758,需要 建议 更换 行驶 机油 ， ， 机油 需要 滤 ， ， 空气 滤清器 滤 ， 。
Q12759,， 建议 更换 去 安全带 修理厂 卡扣 检查 解决问题
Q12760,需要 诊断 电脑 读取 读取 一下 故障 故障 ， ， 需要 诊断 维修 。
Q12761,属于 正常 现象 。
Q12762,应该 避震 避震 问题 ， 需要 检查 时 更换 漏油 。
Q12763,需要 更换 更换 室外 温度传感器 温度传感器
Q12764,致胜 刹车片 刹车片 本身 ， 硬 刹车片 ， ， 磨损 ， 刹车片 磨损 ， 。
Q12765,09 车速 传感器 数据 ， 线来 四个 线 信号 ， ， 传感器 问题 ， 建议 先 检查一下 检查一下 传感器 感应 位置 传感器 。
Q12766,， 建议 做 四轮 四轮 定位 定位
Q12767,， 后视镜 需要 没有 重新 漆 ， ， ， 雪佛兰 新 4s店 喷漆
Q12768,车主 沟通 情况 ， 两个 方面 。
Q12769,， 奇瑞 这款 车 车 应该 481 老款 484 瑞虎5 发动机 正时 481 安装 工具 ， ， 不 需要 很 好 准确 。
Q12770,朋友 描述 ， ， 描述 ， 检查一下
Q12771,电脑 检测 一下 看看 进气 系统 传感器
Q12772,全新 英朗 英朗 1.4 动力 ， ？
Q12773,应该 行驶 前轮 中 轴承
Q12774,1 万公里 更换 机油 机油 ， 滤芯 ， 检查 更换 灯光 刹车油 ， 4 更换
Q12775,拍 图片 一下 。
Q12776,， 可能 轻微 进气 系统 内 歧管 ， 踩 编程 。
Q12777,主 驾驶 电动 保护器 。
Q12778,胎压 胎压 学习 。
Q12779,这种 情况 下 ， 后面 没 调制 成 模式 。
Q12780,图片 上 显示 ， 维修 费用 ， 400 左右 。
Q12781,先 检查 检查一下 助力 助力 油 是否 缺少
Q12782,， 离合 熄火 拉线
Q12783,建议 更换 换 氧 传感器 传感器
Q12784,， 需要 电脑 电脑 设置 。
Q12785,只 需要 重新 匹配 。
Q12786,， 需要 检查 检查一下 保险丝 是否 问题 。
Q12787,拆掉 这种 雨 刮 刮 电机 ， ， 用手 看看 搬动 是否 雨刮器 太沉 。
Q12788,更换 传感器 传感器 。
Q12789,多工能 加装 导航 导航
Q12790,， 空调 电路图 ，
Q12791,更换 空气 空气 流量计 ， ， 必须 更换 原厂 配件 。
Q12792,差速器 宝马 油 工厂 。
Q12793,2010 内部 故障 ， 需要 拆 专业 工具 工具 拆卸
Q12794,检查 机油 机油 够不够 ，
Q12795,检查 废 气阀 气阀
Q12796,可能 ， 电池 ， 里面 不能 电用 开车 门 门 驾驶 门 遥控 。
Q12797,旧 4000 4000 左右
Q12798,车主 提供 信息 分析 ， 需要 检查一下 去 收音机 ， 保险丝 ，
Q12799,不好意思 ， ， 简单 办法 ， 喷漆 处理 防锈 下 ！
Q12800,更换 刹车片 刹车片 大概 需要 400 左右 元 左右 。
Q12801,更换 机油 机油 ， 滤清器 机油 ， 滤清器
Q12802,17 磨合期 内 上 最高
Q12803,发动机 需要 检查 测量 机油 压力 压力 是否 正常 。
Q12804,发动机 正 正 时 皮带 部分
Q12805,， 描述 情况 分析 来看 ， 这种 情况 重点 检查一下 检查一下 真空 真空 来源 调节 ， 。
Q12806,2012 ， 款 发动机 怠速 漏气 地方 。
Q12807,日 ， 通断 ， ， 一条 线 电源 ， 。
Q12808,忘记 问题 ， 建议 检查 发动机 变速器 负载 档位 ， 上 熄火 ， 点火 线圈 。
Q12809,今天 ， 这种 情况 声音 ， 检查 声音 钥匙 钥匙 打开 试试
Q12810,需要 空调 检查 ， 查漏 彻底 一瓶 ， 50 200 块钱 左右 。
Q12811,， 导航 本身 问题 屏幕 ， 导航 本身 越大越 ， 好看 导航
Q12812,清洗 节气门 ， ， 节气门 ， ， 清洗 节气门 ， ， 需要 清洗 节气门 。
Q12813,检查 更换 线路 主 继电器 。
Q12814,拍张 修复 喷漆 ， 店 进行 钣金 喷漆 处理 。
Q12815,， 超过 超过 三个 3 月 月 ， 公里 数 数 不同 。
